,,,,,,,,,
,指標名,レストラン,,,,,,,
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２－20－10　7F,35.7018655,139.7522946,和風個室居酒屋 雅 MIYABI 水道橋西口店,居酒屋,https://www.hotpepper.jp/strJ003411675/?vos=nhppalsa000016
,千代田区,内神田２丁目,-,東京都千代田区内神田２-2-1 鎌倉河岸ビル B1F,35.68979116,139.7675099,九州藩 大手町店,居酒屋,https://www.hotpepper.jp/strJ003556333/?vos=nhppalsa000016
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２－１８－９　ISM水道橋　１F,35.70134502,139.7528468,大衆IZAKAYAエイト 水道橋店,居酒屋,https://www.hotpepper.jp/strJ000244964/?vos=nhppalsa000016
,千代田区,外神田４丁目,-,東京都千代田区外神田４丁目４－２HULIC&NewAKIHABARA 9F,35.70115055,139.7718113,SENGOKU193 センゴクイチキュウサン,カラオケ・パーティ,https://www.hotpepper.jp/strJ003942154/?vos=nhppalsa000016
,千代田区,外神田３丁目,-,東京都千代田区外神田３-15-7,35.70163632,139.7713139,ビーフキッチンスタンド 秋葉原電気街口店,居酒屋,https://www.hotpepper.jp/strJ003851828/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３-5-1 大畜ビル 地下1階,35.69055778,139.7692217,魚匠屋 神田西口店,居酒屋,https://www.hotpepper.jp/strJ003851501/?vos=nhppalsa000016
,千代田区,西神田２丁目,-,東京都千代田区西神田２-3-18　ダイヤモンドレジデンス1階,35.698171,139.7555117,焼き鳥 鳥珍,和食,https://www.hotpepper.jp/strJ003872946/?vos=nhppalsa000016
,千代田区,五番町４丁目,-,東京都千代田区五番町4-2　東プレビルB1,35.69038217,139.735454,琉球酒場 げん,居酒屋,https://www.hotpepper.jp/strJ003324981/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２－１－６　第２櫻井ビル　１・２Ｆ,35.69132886,139.7712201,PRONTO プロント 神田店,ダイニングバー・バル,https://www.hotpepper.jp/strJ000000043/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３-５-１,35.69068,139.7693542,やきとん酒場 神田とら八,居酒屋,https://www.hotpepper.jp/strJ000114750/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-11オーキッドスクエアビルB1,35.67261928,139.7600627,完全個室 鮮魚と信州蕎麦 二代目八兵衛 有楽町本店,居酒屋,https://www.hotpepper.jp/strJ002648384/?vos=nhppalsa000016
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町１-25 2F,35.6950626,139.7604195,個室居酒屋 つるよし 神保町店,居酒屋,https://www.hotpepper.jp/strJ003941185/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-1-6 第二櫻井ビル 3F-K,35.6913022,139.7712335,居酒屋 神田 福富,和食,https://www.hotpepper.jp/strJ003943061/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-1-6 第二櫻井ビル 3F,35.6913022,139.7712335,個室居酒屋 鳥次 神田,居酒屋,https://www.hotpepper.jp/strJ003943070/?vos=nhppalsa000016
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２-19-4 三崎町MKビルB１階,35.70151249,139.7525163,晴れ舞亭 東京ドーム水道橋駅前店,居酒屋,https://www.hotpepper.jp/strJ003829733/?vos=nhppalsa000016
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町２－３－５　aune有楽町７Ｆ,35.67322897,139.7615722,ウメ子の家 銀座 有楽町駅前店,居酒屋,https://www.hotpepper.jp/strJ000650960/?vos=nhppalsa000016
,千代田区,西神田２丁目,-,東京都千代田区西神田２－１－１２　ビーロット神保町ビル2F,35.69883845,139.7563091,中国料理 後厨東京 水道橋店,中華,https://www.hotpepper.jp/strJ003916787/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１－１５ 川初ビル１０Ｆ,35.69780156,139.7745424,和ノ音 wanone 秋葉原駅前店,居酒屋,https://www.hotpepper.jp/strJ001028312/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-11 オーキッドスクエア2F,35.67261928,139.7600627,わらやき道場別邸有楽町日比谷店,居酒屋,https://www.hotpepper.jp/strJ003432254/?vos=nhppalsa000016
,千代田区,内神田２丁目,-,東京都千代田区内神田２－１４－１３　高芳ビルB１F,35.6917718,139.7688884,和食の故郷 神田本店,居酒屋,https://www.hotpepper.jp/strJ001171178/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１－24　ＧＡＴＯ秋葉原ビル 5階,35.69836234,139.7751581,仙台牛タンと肉寿司 政宗 秋葉原店,居酒屋,https://www.hotpepper.jp/strJ003451179/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４-9-8　飯田橋プラザ　1Ｆ　受付1Ｆ,35.70148147,139.7452022,祭酒場 飯田橋東口駅前店,居酒屋,https://www.hotpepper.jp/strJ000806284/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-９-１８,35.69280317,139.7722725,大阪焼肉 ホルモン ふたご 神田東口店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003916969/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４－５－６,35.7003922,139.7472118,巻きの助 飯田橋店,居酒屋,https://www.hotpepper.jp/strJ001170557/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-8 慶楽傳順ビル３F,35.67288092,139.7603715,個室居酒屋 海神の後楽園 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003649451/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４－９－８　大和ビル２Ｆ,35.7015809,139.745378,博多きむら屋 飯田橋,居酒屋,https://www.hotpepper.jp/strJ000650994/?vos=nhppalsa000016
,千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関３丁目2番5号霞が関ビルディング１F,35.67118465,139.7472266,朝どれ鮮魚 魚の屋,居酒屋,https://www.hotpepper.jp/strJ003762995/?vos=nhppalsa000016
,千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町２-11JD秋葉原ビル1F,35.69798242,139.77641,うお炭 uozumi 秋葉原店,居酒屋,https://www.hotpepper.jp/strJ001160625/?vos=nhppalsa000016
,千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３-10-9 アイガーデンテラス 1F,35.70109165,139.7502607,はなび アイガーデンテラス店,居酒屋,https://www.hotpepper.jp/strJ003715500/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１-２０,35.69769325,139.7751201,すし酒場 FUJIYAMA TOKYO 秋葉原本店,和食,https://www.hotpepper.jp/strJ000981828/?vos=nhppalsa000016
,千代田区,神田鍛冶町３丁目,-,東京都千代田区神田鍛冶町３-7-33 神田駅前プラザ,35.69359858,139.7702532,焼き鳥 軒 神田本店,居酒屋,https://www.hotpepper.jp/strJ003737299/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４－７－８　第３山商ビル６Ｆ,35.70104821,139.7463041,かまどか 飯田橋店,居酒屋,https://www.hotpepper.jp/strJ000035238/?vos=nhppalsa000016
,千代田区,内幸町１丁目,-,東京都千代田区内幸町１-7　日比谷グルメゾン,35.67196463,139.7599952,正統派中華料理 陳家私菜 ちんかしさい 銀座店,中華,https://www.hotpepper.jp/strJ003894153/?vos=nhppalsa000016
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町１－８－１　ＫＤＤＩ大手町ビルＢ１Ｆ,35.68785351,139.7641928,北海道 大手町店,居酒屋,https://www.hotpepper.jp/strJ000000725/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４－４－８,35.70047551,139.7465896,世界の山ちゃん 飯田橋店,居酒屋,https://www.hotpepper.jp/strJ001164049/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-11 オーキッドスクエア2F,35.67261928,139.7600627,完全個室居酒屋わらやき道場 有楽町日比谷店,居酒屋,https://www.hotpepper.jp/strJ003432253/?vos=nhppalsa000016
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町２-3-6 九重会館 7F,35.67318676,139.7617578,九州蔵 くすぞう 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003433509/?vos=nhppalsa000016
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内２丁目3-1 三菱商事ビル　Ｂ１Ｆ,35.68113366,139.7625563,Oyster Bar ジャックポット 丸の内,ダイニングバー・バル,https://www.hotpepper.jp/strJ003829842/?vos=nhppalsa000016
,千代田区,内幸町１丁目,-,東京都千代田区内幸町１－７－１日比谷ＯＫＵＲＯＪＩ,35.66997454,139.7588484,酒肴日和 アテニヨル 日比谷OKUROJI,居酒屋,https://www.hotpepper.jp/strJ001250758/?vos=nhppalsa000016
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町１-10-1,35.69612771,139.7586835,海神 UMIGAMI 神保町,居酒屋,https://www.hotpepper.jp/strJ003851279/?vos=nhppalsa000016
,千代田区,内神田１丁目,-,東京都千代田区内神田１-17-2 小堀ビル1F,35.69147233,139.7665816,焼肉ここから 内神田店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003943087/?vos=nhppalsa000016
,千代田区,富士見２丁目,-,東京都千代田区富士見２-7-2 2F,35.70102762,139.7449908,香港居酒屋 錦記,中華,https://www.hotpepper.jp/strJ003560090/?vos=nhppalsa000016
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２-20-10 勝又ビルB1F,35.70186273,139.7523166,肉バル 29DOME ニクドーム 水道橋店,居酒屋,https://www.hotpepper.jp/strJ001161743/?vos=nhppalsa000016
,千代田区,平河町１丁目,-,東京都千代田区平河町1-7-2,35.68273846,139.7410128,ひもの屋 半蔵門総本店,居酒屋,https://www.hotpepper.jp/strJ001179254/?vos=nhppalsa000016
,千代田区,神田神保町３丁目,-,東京都千代田区神田神保町３-10-10,35.69704832,139.7544774,全家福 新館,中華,https://www.hotpepper.jp/strJ001011894/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４-7-8第3山商ビル5F,35.70112543,139.7463682,串ごろ 飯田橋店,居酒屋,https://www.hotpepper.jp/strJ003694116/?vos=nhppalsa000016
,千代田区,大手町２丁目,大丸有,東京都千代田区大手町２-5-6,35.68510587,139.7681276,地鶏個室居酒屋 兼坂 東京・大手町店,居酒屋,https://www.hotpepper.jp/strJ001179636/?vos=nhppalsa000016
,千代田区,内幸町１丁目,-,東京都千代田区内幸町１-6-2,35.66896353,139.7583257,旭川成吉思汗 大黒屋 新橋店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003784411/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-3-7 なる巳ビル3F,35.67342559,139.7608212,個室居酒屋 鶏屋むさし 有楽町店,居酒屋,https://www.hotpepper.jp/strJ001294940/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-12-11,35.69310978,139.7716086,焼肉 神田精肉店 神田東口店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003941701/?vos=nhppalsa000016
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１丁目１１－１　グランアージュＢ１Ｆ,35.6778747,139.7668155,個室居酒屋ひかり屋,居酒屋,https://www.hotpepper.jp/strJ003807072/?vos=nhppalsa000016
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２-11-12 三崎町ビルB1F,35.70114063,139.7540915,肉&ワイン カジュアルフレンチ ビストロユウ 水道橋,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001127662/?vos=nhppalsa000016
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町２-20-10,35.7019466,139.752283,水道橋 鮨みつ,和食,https://www.hotpepper.jp/strJ003942801/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４-7-8,35.7010671,139.7462916,越後酒家 飯田橋邸,居酒屋,https://www.hotpepper.jp/strJ003599712/?vos=nhppalsa000016
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内２-６-１　丸の内ブリックスクエア３Ｆ,35.67898114,139.763058,丸の内十時 丸の内ブリックスクエア店,バー・カクテル,https://www.hotpepper.jp/strJ000759956/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４丁目9-8 飯田橋プラザビル 3階A,35.70150924,139.7452369,四季屋 飯田橋本店,居酒屋,https://www.hotpepper.jp/strJ003872964/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-12-11,35.69310978,139.7716086,PIZZA STAND 神田店,居酒屋,https://www.hotpepper.jp/strJ003941702/?vos=nhppalsa000016
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内３-2-3 丸の内二重橋ビルディング内 二重橋スクエア B1,35.67772013,139.7613423,なかよし 有楽町店,居酒屋,https://www.hotpepper.jp/strJ001231914/?vos=nhppalsa000016
,千代田区,平河町１丁目,-,東京都千代田区平河町１-8-11 グローリア平河町1F,35.6828279,139.7413383,餃子いち 半蔵門店,和食,https://www.hotpepper.jp/strJ001232491/?vos=nhppalsa000016
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１－６－４　丸の内オアゾ６Ｆ,35.68360404,139.766392,Asiantable WAKA Dori ワカドリ 丸の内オアゾ店,居酒屋,https://www.hotpepper.jp/strJ003829529/?vos=nhppalsa000016
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町１-3-10 MJ神田ビル　B1階,35.6898579,139.7707674,居酒屋 晩楽,居酒屋,https://www.hotpepper.jp/strJ003942028/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-9,35.67289342,139.7604734,炭家 有楽町日比谷店,居酒屋,https://www.hotpepper.jp/strJ003560510/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１丁目-2-12 KOKOビル B１F・１F,35.67237152,139.7600055,やきとん多吉 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003941595/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４-2－5 フジテラス3F,35.69984198,139.7473071,個室居酒屋　楓　飯田橋店,居酒屋,https://www.hotpepper.jp/strJ003785218/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３-17-9,35.69214929,139.7697311,神田 焼鳥のんき,居酒屋,https://www.hotpepper.jp/strJ003941994/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３丁目１２-１０神田西口NSビル２階,35.6911458,139.7701958,三代目鳥メロ 神田西口駅前店,居酒屋,https://www.hotpepper.jp/strJ000748194/?vos=nhppalsa000016
,千代田区,神田紺屋町,-,東京都千代田区神田紺屋町11,35.69191638,139.7744437,好来酒場 神田店,居酒屋,https://www.hotpepper.jp/strJ001177791/?vos=nhppalsa000016
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町２-28,35.69773997,139.7566467,日本酒原価酒蔵 神保町店,居酒屋,https://www.hotpepper.jp/strJ003851561/?vos=nhppalsa000016
,千代田区,内神田２丁目,-,東京都千代田区内神田２－８－５,35.69064802,139.768059,日本酒原価酒蔵 神田店,居酒屋,https://www.hotpepper.jp/strJ003850016/?vos=nhppalsa000016
,千代田区,内幸町１丁目,-,東京都千代田区内幸町１-7-1 日比谷ＯＫＵＲＯＪＩ,35.67027146,139.7589984,炭焼 うな富士 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003941968/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１-16　大橋ビル３F,35.69768768,139.7746118,全席個室　3時間飲み放題　佐賀牛タン×直送鮮魚や熊本馬刺　地酒処 福丸　秋葉原店,居酒屋,https://www.hotpepper.jp/strJ003625330/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-９-３　神田鍛冶町駅前ビル2階,35.69288149,139.7720428,マルヤス酒場 神田店 3号店,居酒屋,https://www.hotpepper.jp/strJ001258435/?vos=nhppalsa000016
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1 帝国劇場ビル B1F,35.67639082,139.7610008,さば銀 帝劇店,居酒屋,https://www.hotpepper.jp/strJ001215847/?vos=nhppalsa000016
,千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町２-13-3 ワイズタワーB1F,35.69836488,139.7765961,鶏喜鶏喜 ちょきちょき 秋葉原店,居酒屋,https://www.hotpepper.jp/strJ001276281/?vos=nhppalsa000016
,千代田区,神田三崎町３-６-１　神田三崎町３丁目,-,東京都千代田区神田三崎町３－６－１　神田三崎町３丁目ビル　１～３階,35.70120751,139.7518283,CANTINA 水道橋西口店,ダイニングバー・バル,https://www.hotpepper.jp/strJ003850563/?vos=nhppalsa000016
,千代田区,丸の内,-,東京都千代田区丸の内２‐１‐１明治安田生命ビルB１F,35.6792061,139.7622858,煌蘭 丸の内店,中華,https://www.hotpepper.jp/strJ000229340/?vos=nhppalsa000016
,千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町２-20-2　翔和秋葉原ビルB1F,35.69856374,139.7762486,秋葉原ダイニング ラフィーネ,居酒屋,https://www.hotpepper.jp/strJ001051306/?vos=nhppalsa000016
,千代田区,内神田２丁目,-,東京都千代田区内神田２-２-１　鎌倉河岸ビルＢ１,35.68985226,139.7675405,中国料理 華福,中華,https://www.hotpepper.jp/strJ003941003/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３-22-10 竹内ビル1F,35.69125995,139.7699661,居酒屋おおきに 神田駅北口店,居酒屋,https://www.hotpepper.jp/strJ003649327/?vos=nhppalsa000016
,千代田区,神田三崎町３丁目,-,東京都千代田区神田三崎町３-3-18 River1F,35.70074285,139.7522858,80円焼鳥 信長 水道橋店,居酒屋,https://www.hotpepper.jp/strJ001186753/?vos=nhppalsa000016
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町２－３－６　九重会館7階,35.67318676,139.7617578,北の大地 有楽町店,居酒屋,https://www.hotpepper.jp/strJ001292812/?vos=nhppalsa000016
,千代田区,神田三崎町３丁目,-,東京都千代田区神田三崎町３－4－6,35.70115669,139.7521091,東京小町 水道橋店,居酒屋,https://www.hotpepper.jp/strJ001054253/?vos=nhppalsa000016
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内３丁目2-3 丸の内二重橋ビル B1F,35.67777901,139.7614954,焼き鳥 松元 丸の内店,和食,https://www.hotpepper.jp/strJ003941435/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-６番１号第二日比谷ビル６階,35.6738386,139.7605317,仙台牛タンと肉寿司 政宗 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003560301/?vos=nhppalsa000016
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町１-３７-３ B-WALL神保町ビル B１F,35.69476956,139.7597301,四川料理 秋 神保町本店,中華,https://www.hotpepper.jp/strJ003648265/?vos=nhppalsa000016
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町２－３－５　aune有楽町３Ｆ　受付３Ｆ,35.6732623,139.7615889,楽蔵 うたげ 銀座 有楽町駅前店,居酒屋,https://www.hotpepper.jp/strJ000962885/?vos=nhppalsa000016
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４丁目８－２,35.70121152,139.7460946,格安ビールと鉄鍋餃子 3 6 5酒場 飯田橋店,居酒屋,https://www.hotpepper.jp/strJ001036987/?vos=nhppalsa000016
,千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町２-13-20　アパホテル1F,35.69818379,139.7765161,ビーフキッチンスタンド アパホテル秋葉原店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001269745/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-2-9第二登栄ビル 1F・2F,35.69165578,139.7714881,個室居酒屋 神田商店,中華,https://www.hotpepper.jp/strJ003828840/?vos=nhppalsa000016
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町１-７-９　大朋ビル５階　受付５Ｆ,35.69070506,139.7717457,楽蔵 RAKUZO 神田駅前店,居酒屋,https://www.hotpepper.jp/strJ000635930/?vos=nhppalsa000016
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町１-７-９　大朋ビル５階　受付５Ｆ,35.69070506,139.7717457,楽蔵 RAKUZO 神田駅前店,居酒屋,https://www.hotpepper.jp/strJ000635930/?vos=nhppalsa000016
,千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町２-105 ワテラスアネックス 2F,35.69756974,139.7679043,博多もつ鍋 やまや 御茶ノ水ワテラス店,居酒屋,https://www.hotpepper.jp/strJ003941842/?vos=nhppalsa000016
,千代田区,外神田４丁目,-,東京都千代田区外神田４-14-1 1F,35.70049537,139.772631,金子屋 電気街口店,居酒屋,https://www.hotpepper.jp/strJ003942843/?vos=nhppalsa000016
,千代田区,富士見２丁目,-,東京都千代田区富士見２-１０-２　飯田橋グランブルームサクラテラス　２F,35.69772571,139.742587,牡蠣ビストロ ニュー貝殻荘 飯田橋サクラテラス,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001111295/?vos=nhppalsa000016
,千代田区,外神田１丁目,-,東京都千代田区外神田１-18-18 BiTO AKIBA PLAZA 8F,35.69874833,139.7722867,福寿 秋葉原店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003942901/?vos=nhppalsa000016
,千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町２-3-12 1F,35.69673482,139.7674547,多福楼 御茶ノ水店,居酒屋,https://www.hotpepper.jp/strJ003942583/?vos=nhppalsa000016
,千代田区,外神田１丁目,-,東京都千代田区外神田１-15-18 奥山ビル6F,35.69772676,139.7716034,炉端とおでん 呼炉凪来 秋葉原店,居酒屋,https://www.hotpepper.jp/strJ003517296/?vos=nhppalsa000016
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町１丁目6-2 林ビル1F,35.69011288,139.7709746,大阪焼肉 ホルモン ふたご 神田南口店,焼肉・ホルモン,https://www.hotpepper.jp/strJ001280572/?vos=nhppalsa000016
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１－９－１　グランルーフＢ１,35.68117017,139.767237,天喜代 東京駅店,居酒屋,https://www.hotpepper.jp/strJ001038697/?vos=nhppalsa000016
,千代田区,富士見２丁目,-,東京都千代田区富士見２丁目２－１１ 一直ビル 1階,35.69944559,139.7455153,ビストロBAN 飯田橋,居酒屋,https://www.hotpepper.jp/strJ001212214/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１－１６ダイニングスクエア秋葉原ビル５F　受付５Ｆ,35.69796876,139.774579,鮨と酒日和 ととうお 秋葉原駅前店,居酒屋,https://www.hotpepper.jp/strJ003649219/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３－１２－１０　神田西口ＮＳビル６Ｆ,35.69115996,139.7701899,肉と日本酒 いぶり 神田店,居酒屋,https://www.hotpepper.jp/strJ001169739/?vos=nhppalsa000016
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町１-2-7 金田ビル 7F-A,35.67305313,139.7604332,海の達磨 魚心 有楽町店,居酒屋,https://www.hotpepper.jp/strJ003851450/?vos=nhppalsa000016
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２-1-6 第二櫻井ビル6階,35.6913022,139.7712335,東京もんじゃ倶楽部 おだし 神田店,居酒屋,https://www.hotpepper.jp/strJ003829285/?vos=nhppalsa000016
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町１－１６　大橋ビル３F,35.69765796,139.7746082,九州料理 薩摩日和 秋葉原店,居酒屋,https://www.hotpepper.jp/strJ001283942/?vos=nhppalsa000016
,千代田区,内幸町１丁目,-,東京都千代田区内幸町１-6-1,35.66904046,139.758323,かき小屋 新橋,居酒屋,https://www.hotpepper.jp/strJ003829839/?vos=nhppalsa000016
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町１丁目８－６,35.69632797,139.7588349,アスラ,居酒屋,https://www.hotpepper.jp/strJ003941247/?vos=nhppalsa000016
,千代田区,内神田３丁目,-,東京都千代田区内神田３－１２－１０　磯見ビル５階,35.69126495,139.770256,焼肉 笑 神田店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003942341/?vos=nhppalsa000016
