渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-21-1渋谷ヒカリエ9f,35.6591239,139.7037298,ヒカリエホール,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
港区,西麻布３丁目,-,東京都港区西麻布3-24-20霞町テラス6f,35.6595105,139.7238011,ア・ライトハウス・カナタ,https://artscape.jp/museum/?area=tokyo&genre&s&paged=20
港区,南青山６丁目,-,東京都港区南青山6-15-1,35.6595897,139.7140152,ヨックモックミュージアム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=7
渋谷区,松涛２丁目,-,東京都渋谷区松涛2-11-1,35.6596182,139.6904344,ギャラリーTOM,https://artscape.jp/museum/?area=tokyo&genre&s&paged=23
港区,六本木５丁目,六本木,東京都港区六本木5-6-20,35.6597044,139.7340324,六本木ミュージアム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=7
港区,南青山６丁目,-,東京都港区南青山6-6-20k’s南青山ビル1f,35.6601637,139.7181249,紅ミュージアム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=14
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2-24-1bunkamura,35.660664,139.6950525,Bunkamura Box Gallery,https://www.museum.or.jp/museum/99783
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-19-15,35.6606964,139.7534721,東京美術倶楽部,https://artscape.jp/museum/?area=tokyo&genre&s&paged=15
港区,六本木６丁目,六本木,東京都港区六本木6-10-1六本木ヒルズ森タワー53階,35.6607345,139.7292066,森美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1399
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂２-２４-１,35.6607611,139.6956746,Bunkamura　ザ・ミュージアム,https://www.j-muse.or.jp/introduction/detail/?mid=4905
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-5-3,35.6612311,139.7394646,外務省外交史料館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=29
港区,南青山６丁目,-,東京都港区南青山6-1-19,35.6613077,139.7155479,岡本太郎記念館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=29
渋谷区,松涛１丁目,-,東京都渋谷区松涛1-11-3,35.6614423,139.6926929,戸栗美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=26
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-2-4麻布台ヒルズガーデンプラザbb1,35.6616968,139.7405917,森ビル デジタルアート ミュージアム：エプソン チームラボボーダレス,https://www.museum.or.jp/museum/115230
港区,南青山６丁目,-,東京都港区南青山６-５-１,35.6619412,139.717499,根津美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1344
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル2f,35.6619741,139.7312142,KOTARO NUKAGA 六本木,https://artscape.jp/museum/?area=tokyo&genre&s&paged=5
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-23-16cocotib1階,35.6620099,139.7026381,DIESEL ART GALLERY,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1渋谷パルコ4f,35.6620484,139.6987767,PARCO MUSEUM TOKYO,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
渋谷区,神南１丁目,-,東京都渋谷区神南1-12-18メゾン渋谷801,35.6623823,139.7006106,古代エジプト美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=16
港区,虎ノ門５丁目,虎ノ門,東京都港区虎ノ門5-8-1麻布台ヒルズガーデンプラザamb階,35.6624927,139.743728,麻布台ヒルズギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
渋谷区,神南１-１９-８立勤労福祉会館１f丁目,-,東京都渋谷区神南1-19-8渋谷区立勤労福祉会館1f,35.6625237,139.6996271,東京都渋谷公園通りギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
港区,南青山４丁目,-,東京都港区南青山4-18-9,35.6633994,139.7176147,秋山庄太郎写真芸術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
港区,南青山５丁目,-,東京都港区南青山5-6-23,35.6635795,139.7117609,スパイラル,https://www.museum.or.jp/museum/7979
港区,愛宕２丁目,虎ノ門,東京都港区愛宕２-１-１,35.663794,139.7482923,ＮＨＫ放送博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1161
渋谷区,神南１丁目,-,東京都渋谷区神南1-14-1,35.6638137,139.7001953,VALLOON STUDIO 渋谷,https://artscape.jp/museum/?area=tokyo&genre&s&paged=2
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-21-18渋谷教育学園植島タワー,35.6638211,139.7034566,UESHIMA MUSEUM,https://artscape.jp/museum/?area=tokyo&genre&s&paged=2
港区,南青山３丁目,-,東京都港区南青山3-16-14,35.6644012,139.7146424,void+eaves,https://artscape.jp/museum/?area=tokyo&genre&s&paged=6
港区,六本木７丁目,六本木,東京都港区六本木７-２２-２,35.6644852,139.7266474,国立新美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1220
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-8-2カレッタ汐留b1／b2f,35.6648867,139.7624926,アドミュージアム東京,https://artscape.jp/museum/?area=tokyo&genre&s&paged=23
港区,六本木１丁目,虎ノ門,東京都港区六本木１ー５ー１,35.6650591,139.7410501,泉屋博古館東京,https://www.j-muse.or.jp/introduction/detail/?mid=1258
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-5-3,35.6659314,139.7614461,旧新橋停車場　鉄道歴史展示室,https://artscape.jp/museum/?area=tokyo&genre&s&paged=18
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１-５-１パナソニック東京汐留ビル４階,35.6660023,139.7619295,パナソニック汐留美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1352
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-1-35西久保ビル,35.6660027,139.7444842,菊池寛実記念 智美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-4東京ミッドタウンガレリア地下１階,35.6662189,139.730226,とらや 東京ミッドタウン店ギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=5
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-1ミッドタウン・タワー5f,35.6662315,139.7313051,東京ミッドタウン・デザインハブ,https://artscape.jp/museum/?area=tokyo&genre&s&paged=12
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-7-5ルイ・ヴィトン表参道ビル7f,35.6665067,139.7090563,エスパス ルイ・ヴィトン 東京,https://artscape.jp/museum/?area=tokyo&genre&s&paged=15
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-11-1,35.6669982,139.7065329,The Mass,https://artscape.jp/museum/?area=tokyo&genre&s&paged=12
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門２-１０-３,35.6670317,139.7432817,大倉集古館,https://www.j-muse.or.jp/introduction/detail/?mid=1169
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-3東京ミッドタウン・ウエスト1階,35.6671651,139.7320014,FUJIFILM SQUARE（フジフイルム スクエア）,https://www.museum.or.jp/museum/17803
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-6東京ミッドタウンミッドタウン・ガーデン,35.6672495,139.7304848,21_21 DESIGN SIGHT,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-6-2虎ノ門ヒルズステーションタワー8f、45f～49f,35.6673323,139.7473131,TOKYO NODE,https://artscape.jp/museum/?area=tokyo&genre&s&paged=4
中央区,築地４丁目,-,東京都中央区築地4-1-8,35.66743,139.7685198,SHUTL,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-6-3虎ノ門ヒルズステーションタワー3fselectbybaycrew’s内,35.667477,139.7474801,art cruise gallery by baycrew’s,https://www.museum.or.jp/museum/119886
渋谷区,上原３丁目,-,東京都渋谷区上原３-６-１２,35.6678464,139.6800912,古賀政男音楽博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1209
江東区,新砂１丁目,-,東京都江東区新砂1-1-1竹中工務店東京本店1f,35.6681497,139.8199668,ギャラリー エー クワッド,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
中央区,銀座８丁目,-,東京都中央区銀座8-8-3東京銀座資生堂ビルb1階,35.668557,139.7618936,資生堂ギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=18
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前１-１０-１０,35.6694137,139.7049074,太田記念美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1171
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-20-9waveビル3f,35.6698229,139.7081458,SH GALLERY,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-14-30withharajuku1f,35.6705208,139.7031067,Seiko Seed HARAJUKU,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
渋谷区,元代々木町,-,東京都渋谷区元代々木町27-6,35.6706704,139.6861721,Vacant,https://artscape.jp/museum/?area=tokyo&genre&s&paged=4
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-7-6,35.6707261,139.7133623,ワタリウム美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=26
中央区,銀座３丁目,-,東京都中央区銀座3-9-11紙パルプ会館5f,35.6709974,139.767547,セントラルミュージアム銀座,https://artscape.jp/museum/?area=tokyo&genre&s&paged=21
千代田区,日比谷公園,-,東京都千代田区日比谷公園1-4,35.6718398,139.7545628,日比谷図書文化館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=14
港区,北青山２丁目,-,東京都港区北青山2-3-1シーアイプラザb1f,35.672086,139.7199218,伊藤忠青山アートスクエア,https://www.museum.or.jp/museum/17505
中央区,銀座４丁目,-,東京都中央区銀座4-4-5,35.6720882,139.7650298,ISSEY MIYAKE GINZA | CUBE,https://artscape.jp/museum/?area=tokyo&genre&s&paged=2
中央区,銀座３丁目,-,東京都中央区銀座3-5-3シャネル銀座ビルディング4階,35.6729966,139.7665258,シャネル・ネクサス・ホール,https://www.museum.or.jp/museum/17923
中央区,銀座３丁目,-,東京都中央区銀座3-3-5無印良品銀座6f,35.673214,139.7653677,ATELIER MUJI GINZA,https://artscape.jp/museum/?area=tokyo&genre&s&paged=5
千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-5-1有楽町マリオン11階,35.6736797,139.7624127,有楽町朝日ギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=13
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町１-１,35.6740738,139.7029998,明治神宮宝物殿,https://www.j-muse.or.jp/introduction/detail/?mid=1394
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-19-15,35.6741063,139.7949034,深川東京モダン館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=15
中央区,銀座１丁目,-,東京都中央区銀座1-7-7ポーラ銀座ビル3f,35.6743,139.7678784,ポーラ ミュージアム アネックス,https://artscape.jp/museum/?area=tokyo&genre&s&paged=15
新宿区,霞ケ丘町,-,東京都新宿区霞ケ丘町4-2japansportolympicsquare1・2階,35.6748212,139.7151412,日本オリンピックミュージアム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
中央区,京橋３丁目,日八京,東京都中央区京橋3-6-18東京建物京橋ビル1階,35.6753511,139.7695809,BAG-Brillia Art Gallery,https://artscape.jp/museum/?area=tokyo&genre&s&paged=5
港区,赤坂４丁目,赤坂,東京都港区赤坂４-９-２２,35.6753789,139.7325395,虎屋文庫,https://www.j-muse.or.jp/introduction/detail/?mid=1332
新宿区,霞ケ丘町,-,東京都新宿区霞ケ丘町１-１明治神宮外苑,35.6754399,139.7182668,明治神宮聖徳記念絵画館,https://www.j-muse.or.jp/introduction/detail/?mid=1393
中央区,京橋３丁目,日八京,東京都中央区京橋3-7-6,35.6755095,139.7706168,国立映画アーカイブ,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1帝劇ビル9階,35.6767148,139.7612147,出光美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1154
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.6767504,139.7634509,東京国際フォーラム,https://www.museum.or.jp/museum/17567
中央区,京橋１丁目,日八京,東京都中央区京橋1-7-1todabuilding6階,35.6783071,139.771662,CREATIVE MUSEUM TOKYO,https://www.museum.or.jp/museum/118756
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内２-６-２,35.6787105,139.7629717,三菱一号館美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1384
中央区,京橋１丁目,日八京,東京都中央区京橋１-７-２,35.6787342,139.7720324,（石橋財団）アーティゾン美術館,https://www.j-muse.or.jp/introduction/detail/?mid=5678
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788686,139.7615403,静嘉堂文庫美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=28
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町4-1ニューオータニ・ガーデンコート3階,35.6794644,139.735674,オカムラ　ガーデンコートショールーム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=4
江東区,三好４丁目,-,東京都江東区三好４-１-１,35.6798258,139.8084276,東京都現代美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1308
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-7-2ｋｉｔｔｅ2・3f,35.6798453,139.7647288,JPタワー学術文化総合ミュージアム インターメディアテク,https://artscape.jp/museum/?area=tokyo&genre&s&paged=14
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-1-6あいおいニッセイ同和損保八重洲ビル1f,35.6807697,139.7719571,UNPEL GALLERY,https://artscape.jp/museum/?area=tokyo&genre&s&paged=6
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-4-1日本橋高島屋s.c.本館4階・5階,35.6808012,139.7735107,高島屋史料館TOKYO,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
江東区,白河１丁目,-,東京都江東区白河1-3-28,35.6811624,139.8005766,江東区深川江戸資料館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=26
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-35-7,35.6816734,139.785907,ミュゼ浜口陽三・ヤマサコレクション,https://artscape.jp/museum/?area=tokyo&genre&s&paged=18
新宿区,大京町,-,東京都新宿区大京町31-10アート千駄ケ谷ビル,35.6816912,139.7149801,佐藤美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1227
江東区,北砂１丁目,-,東京都江東区北砂１-５-４,35.681696,139.8223006,政治経済研究所付属東京大空襲・戦災資料センター,https://www.j-muse.or.jp/introduction/detail/?mid=1303
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,35.6817646,139.7689006,東京ステーションギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=27
千代田区,隼町,-,東京都千代田区隼町4-1,35.6823407,139.743379,伝統芸能情報館,https://www.museum.or.jp/museum/12114
新宿区,信濃町,-,東京都新宿区信濃町８,35.6825903,139.719384,民音音楽博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1387
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-20-2東京オペラシティタワー4f,35.682955,139.6867214,NTTインターコミュニケーション・センター [ICC],https://artscape.jp/museum/?area=tokyo&genre&s&paged=29
新宿区,西新宿３丁目,-,東京都新宿区西新宿３-２０-２,35.6829969,139.6868301,東京オペラシティアートギャラリー,https://www.j-muse.or.jp/introduction/detail/?mid=1290
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-20-2,35.6830034,139.6867563,東京オペラシティ アートギャラリー,https://www.museum.or.jp/museum/7846
中央区,日本橋本石町１丁目,日八京,東京都中央区日本橋本石町１-３-１,35.6853689,139.7717974,日本銀行金融研究所　貨幣博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1337
千代田区,一番町,-,東京都千代田区一番町25jcii1-町ビルb1f,35.6860427,139.7428893,日本カメラ博物館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=26
千代田区,一番町,-,東京都千代田区一番町25jciiビルb1f,35.686058,139.7425699,JCII クラブ25,https://www.museum.or.jp/museum/12740
千代田区,一番町,-,東京都千代田区一番町25,35.6861064,139.7425794,半蔵門ミュージアム,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-22-7新宿文化クイントビル,35.6862547,139.6949912,文化学園服飾博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1373
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町２-１-１三井本館７階,35.686372,139.7731296,三井記念美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1383
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-2-1coredo室町1-5fcoredo室町1-5f,35.6865187,139.7740345,日本橋三井ホール,https://www.museum.or.jp/museum/17609
千代田区,千代田,-,東京都千代田区千代田1-8皇居東御苑内,35.6867824,139.7571445,皇居三の丸尚蔵館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=3
中央区,日本橋本石町１丁目,日八京,東京都中央区日本橋本石町1-3-1日本銀行分館内,35.6867925,139.7712695,日本銀行金融研究所貨幣博物館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=26
江東区,大島９丁目,-,東京都江東区大島9-1-15,35.6875794,139.8463539,中川船番所資料館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
新宿区,四谷３丁目,-,東京都新宿区四谷3-10,35.6882454,139.7198772,消防博物館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=28
新宿区,愛住町,-,東京都新宿区愛住町2-5,35.6883438,139.7187789,美術愛住館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=11
新宿区,四谷４丁目,-,東京都新宿区四谷4-20四谷ひろば内,35.6897493,139.7182365,東京おもちゃ美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=29
新宿区,四谷三栄町,-,東京都新宿区四谷三栄町12-16,35.6899316,139.7256868,新宿区立新宿歴史博物館,https://www.j-muse.or.jp/introduction/detail/?mid=1245
千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.690271,139.7538649,国立公文書館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=19
千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905138,139.7546836,東京国立近代美術館,https://www.museum.or.jp/museum/2467
千代田区,北の丸公園,-,東京都千代田区北の丸公園３-１,35.6905361,139.7546339,東京国立近代美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1295
新宿区,四谷本塩町,-,東京都新宿区四谷本塩町14-3,35.6908593,139.7291589,帝国データバンク史料館,https://www.j-muse.or.jp/introduction/detail/?mid=1287
新宿区,西新宿２丁目,-,東京都新宿区西新宿２-６-１新宿住友ビル３３階,35.6913514,139.6928126,平和祈念展示資料館（帰還者たちの記憶ミュージアム）,https://www.j-muse.or.jp/introduction/detail/?mid=1375
新宿区,新宿３丁目,-,東京都新宿区新宿3-26-13新宿中村屋ビル3f,35.6914449,139.7023529,中村屋サロン美術館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=13
千代田区,北の丸公園,-,東京都千代田区北の丸公園２-１,35.691568,139.7530888,科学技術館,https://www.j-muse.or.jp/introduction/detail/?mid=1180
千代田区,神田錦町１丁目,-,東京都千代田区神田錦町1-9東京天理ビル9f,35.6917978,139.764364,天理ギャラリー,https://artscape.jp/museum/?area=tokyo&genre&s&paged=21
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-6-1新宿エルタワー28階,35.6922687,139.6972356,ニコンプラザ東京 THE GALLERY,https://artscape.jp/museum/?area=tokyo&genre&s&paged=8
新宿区,西新宿１丁目,-,東京都新宿区西新宿１-２６-１,35.6925914,139.696522,SOMPO美術館,https://www.j-muse.or.jp/introduction/detail/?mid=1262
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-26-1,35.6927016,139.6960503,SOMPO美術館,https://www.museum.or.jp/museum/2475
千代田区,一ツ橋２丁目,-,東京都千代田区一ツ橋2-6-1共立女子学園2号館地下1階,35.6938746,139.7563647,共立女子大学博物館,https://www.museum.or.jp/museum/101240
千代田区,九段南１丁目,-,東京都千代田区九段南１-６-１,35.6952006,139.7510892,昭和館,https://www.j-muse.or.jp/introduction/detail/?mid=1240
千代田区,九段北３丁目,-,東京都千代田区九段北３-１-１,35.6952812,139.7437033,靖國神社遊就館,https://www.j-muse.or.jp/introduction/detail/?mid=1401
千代田区,九段北１丁目,-,東京都千代田区九段北１-１１-５グリーンオーク九段２階,35.6970077,139.7511303,しょうけい館（戦傷病者史料館）,https://www.j-muse.or.jp/introduction/detail/?mid=5596
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1アカデミーコモン地階,35.6986273,139.7618814,明治大学博物館,https://artscape.jp/museum/?area=tokyo&genre&s&paged=30
新宿区,百人町１丁目,-,東京都新宿区百人町1-1-8,35.6987536,139.7015926,WHITEHOUSE,https://artscape.jp/museum/?area=tokyo&genre&s&paged=4
新宿区,神楽坂１丁目,-,東京都新宿区神楽坂１-３,35.7011702,139.7432783,東京理科大学近代科学資料館,https://www.j-muse.or.jp/introduction/detail/?mid=1325
