0,1,2,3,4,5,6,7,8,9,10
,江東区,富岡２丁目,-,東京都江東区富岡2-11-18リードシー門前仲町4階,35.6699741,139.8014388,BIZcomfort 門前仲町,23席,可能,https://coworking-search.jp/space/1905/
,江東区,青海２丁目,-,東京都江東区青海2-7-4,35.6186842,139.7736945,the SOHO,16席,可能,https://coworking-search.jp/space/498/
,江東区,亀戸７丁目,-,東京都江東区亀戸7ｰ44ｰ2,35.6962206,139.834532,BIZcomfort 亀戸南,12席,可能,https://coworking-search.jp/space/2065/
,江東区,有明３丁目,-,東京都江東区有明3-7-26有明フロンティアビルb棟9f,35.6314667,139.7917905,サーブコープ 有明フロンティアビルB棟,-,可能,https://coworking-search.jp/space/2646/
,江東区,門前仲町１丁目,-,東京都江東区門前仲町1-13-12hypermixb1,35.6733702,139.7951975,HYPERMIX「COFFICE 門前仲町」,-,可能,https://coworking-search.jp/space/1983/
,港区,六本木７丁目,六本木,東京都港区六本木7-12-2r7ビルディング,35.6644994,139.7305357,"SPACES六本木
",-,可能,https://coworking-search.jp/space/2819/
,港区,港南２丁目,-,東京都港区港南2-3−1号大信秋山ビル3f,35.6292426,139.742972,"THE HUB 品川
",13,可能,https://coworking-search.jp/space/2862/
,港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-32アーク森ビル12f,35.6671134,139.740135,"リージャス赤坂アークヒルズビジネスセンター
",-,可能,https://coworking-search.jp/space/33/
,港区,港南２丁目,-,東京都港区港南2-16-1品川イーストワンタワー4f,35.6280724,139.7407397,"リージャス品川イーストワンタワービジネスセンター
",-,可能,https://coworking-search.jp/space/42/
,港区,港南２丁目,-,東京都港区港南2-16-4品川グランドセントラルタワー8f,35.6266147,139.7407736,"リージャス品川グランドセントラルタワービジネスセンター
",-,可能,https://coworking-search.jp/space/754/
,港区,赤坂３丁目,赤坂,"東京都港区赤坂3-1-16biビル6,7f",35.6774546,139.7365229,"THE HUB 赤坂見附
",24,可能,https://coworking-search.jp/space/2861/
,港区,北青山２丁目,-,東京都港区北青山2-12-8,35.6709811,139.7163911,"BIZ SMART青山
",22席,可能,https://coworking-search.jp/space/2569/
,港区,元赤坂１丁目,赤坂,東京都港区元赤坂1-2-7赤坂kタワー4f,35.6777869,139.7348263,"リージャス赤坂Kタワービジネスセンター
",-,可能,https://coworking-search.jp/space/30/
,港区,六本木４丁目,六本木,東京都港区六本木4-2-14六本木三河台スクエア3f,35.6646342,139.7339768,"リージャス六本木三河台スクエアビジネスセンター
",-,可能,https://coworking-search.jp/space/3047/
,港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-20神谷町mtビル14f,35.6634953,139.7445264,"リージャス神谷町MTビルビジネスセンター
",-,可能,https://coworking-search.jp/space/40/
,港区,南青山３丁目,-,東京都港区南青山3-8-40青山センタービル2f,35.6674254,139.7151324,"THE HUB 南青山
",33,可能,https://coworking-search.jp/space/2602/
,港区,新橋４丁目,虎ノ門広域,"東京都港区新橋4-21-3新橋東急ビル2f,3f",35.6641299,139.7579215,"リージャス新橋東急ビルビジネスセンター
",-,可能,https://coworking-search.jp/space/25/
,港区,六本木７丁目,六本木,"東京都港区六本木7-14-23ラウンドクロス六本木4,5階",35.6637795,139.7308368,"クロスオフィス六本木
",約80席,可能,https://coworking-search.jp/space/2049/
,港区,虎ノ門５丁目,虎ノ門,東京都港区虎ノ門5-13-1虎ノ門40mtビル7階,35.663433,139.7458488,"コンパスオフィス 虎ノ門40MTビル
",要相談,可能,https://coworking-search.jp/space/2233/
,港区,芝５丁目,-,東京都港区芝5-29-20,35.6461435999999,139.7446457,"クロスオフィス三田
",約45席,可能,https://coworking-search.jp/space/2132/
,港区,海岸,-,東京都港区海岸1-2-20汐留ビルディング3f,35.6566906,139.7593867,"リージャス汐留ビルディングビジネスセンター
",-,可能,https://coworking-search.jp/space/39/
,港区,南青山３丁目,-,東京都港区南青山3-3-3リビエラ南青山ビル1-4階,35.6680761,139.7167084,"WORKING PARK EN
",約120席,可能,https://coworking-search.jp/space/2448/
,港区,西新橋１丁目,虎ノ門広域,東京都港区西新橋1-18-6,35.667733,139.753419,"クロスオフィス内幸町
",約60席,可能,https://coworking-search.jp/space/2131/
,港区,赤坂２丁目,赤坂,"東京都港区赤坂2-5-8ヒューリックjp赤坂ビル3f,4f,5f,6f",35.6726152,139.7399531,"SPACES赤坂
",-,可能,https://coworking-search.jp/space/2815/
,港区,赤坂２丁目,赤坂,東京都港区赤坂2-16-6bizmarks赤坂1f,35.6709751,139.7382711,"THE HUB 赤坂
",17,可能,https://coworking-search.jp/space/2872/
,港区,六本木６丁目,六本木,"東京都港区六本木6-1-20六本木電気ビル5f,6f,7f",35.662317,139.7312805,"リージャス六本木駅前ビジネスセンター
",-,可能,https://coworking-search.jp/space/27/
,港区,南青山４丁目,-,東京都港区南青山4-18-11フォレストヒルズイーストウィング2f,35.6633517,139.7172671,"リージャス表参道フォレストヒルズビジネスセンター
",-,可能,https://coworking-search.jp/space/1104/
,港区,港南２丁目,-,東京都港区港南2-17-1京王品川ビル2f,35.6246316,139.7394679,"BIZcomfort品川Skyway
",40,可能,https://coworking-search.jp/space/2673/
,港区,六本木６丁目,六本木,東京都港区六本木6-10-1六本木ヒルズ森タワー16f,35.6604621,139.7292786,"Signature六本木ヒルズ森タワー
",-,可能,https://coworking-search.jp/space/2822/
,港区,港南２丁目,-,"東京都港区港南2-16-1品川イーストワンタワー7f,8f",35.6280724,139.7407397,"SPACES品川
",-,可能,https://coworking-search.jp/space/2793/
,港区,南青山１丁目,-,東京都港区南青山1-1-1新青山ビル東館7f,35.6726796,139.7254183,"リージャス青山ツインビジネスセンター
",-,可能,https://coworking-search.jp/space/2832/
,港区,南麻布３丁目,-,東京都港区南麻布3-20-1daiwa麻布テラス5f,35.6476389,139.7311176,"リージャス麻布グリーンテラスビジネスセンター
",-,可能,https://coworking-search.jp/space/34/
,港区,芝大門１丁目,-,東京都港区芝大門1-10-11芝大門センタービル10f,35.6586866,139.7531574,"リージャス芝大門ビジネスセンター
",-,可能,https://coworking-search.jp/space/41/
,港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋2-4-3プロス西新橋ビル6f,35.6673654,139.752507,"THE HUB 新橋WEST
",19,可能,https://coworking-search.jp/space/2864/
,港区,高輪２丁目,-,東京都港区高輪2-14-17グレイス高輪ビル8f,35.6354943,139.7383649,"THE HUB 高輪
",7,可能,https://coworking-search.jp/space/2967/
,港区,芝浦１丁目,-,東京都港区芝浦1-9-7おもだかビル4f,35.6481293999999,139.7535119,田町ビジネスセンター,-,可能,https://coworking-search.jp/space/190/
,港区,赤坂３丁目,赤坂,東京都港区赤坂3-9-4サカタニビル5階,35.6770549,139.7364428,いいオフィス赤坂見附,1名個室：18部屋,可能,https://coworking-search.jp/space/2889/
,港区,芝５丁目,-,東京都港区芝5-32-12シャーメゾンステージ田町3〜7f,35.6472047,139.7472973,THE HUB 田町,-,可能,https://coworking-search.jp/space/2307/
,港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-1-19,35.6660417,139.760401,goodoffice 汐留,オープン席：15席　ソロワークブース：16席,不可,https://coworking-search.jp/space/2755/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-16-1ニュー新橋ビル305c,35.6662082,139.757524,ニュー新橋コワーキング,-,可能,https://coworking-search.jp/space/1934/
,港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-6-3ザロイヤルパークホテルアイコニック東京汐留24f,35.6642408,139.7605355,BIZcomfort ザ ロイヤルパークホテル アイコニック 東京汐留,80席,可能,https://coworking-search.jp/space/2694/
,港区,西新橋１丁目,虎ノ門広域,東京都港区西新橋1-7-5,35.6690963,139.7519764,BIRTH 虎ノ門,10席,可能,https://coworking-search.jp/space/2102/
,港区,浜松町２丁目,-,東京都港区浜松町2-5-3,35.6543573,139.7564693,リブポート 浜松町,15席,可能,https://coworking-search.jp/space/1945/
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-9-25新東洋赤坂ビル5階,35.675594,139.732956,キッズルーム併設のコワーキングスペース「Hatch Cowork+KIDs」,-,可能,https://coworking-search.jp/space/1393/
,港区,港南２丁目,-,東京都港区港南2-16-1品川イーストワンタワー3f,35.6280724,139.7407397,NewWork 品川,34席,不可,https://coworking-search.jp/space/1367/
,港区,赤坂２丁目,赤坂,東京都港区赤坂2-10-2吉川ビル2階,35.6708293,139.7416469,co-ba 赤坂,-,可能,https://coworking-search.jp/space/1423/
,港区,芝浦１丁目,-,東京都港区芝浦1-13-10第3東運ビル8階,35.6463041,139.7532823,co-ba Re-SOHKO 田町,-,可能,https://coworking-search.jp/space/1428/
,港区,高輪２丁目,-,東京都港区高輪2-14-17グレイス高輪ビル8･9f,35.6354943,139.7383649,品川ビジネスセンター,-,可能,https://coworking-search.jp/space/189/
,港区,北青山３丁目,-,東京都港区北青山3-6-7青山パラシオタワー11f,35.6653615,139.7113009,サーブコープ 青山パラシオタワー,-,可能,https://coworking-search.jp/space/2640/
,港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-10-10東新橋ビル2f,35.6611898,139.7562236,katanaオフィス汐留,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1555/
,港区,南麻布２丁目,-,東京都港区南麻布2-15-5,35.6466337,139.7343378,いいオフィス南麻布,フリースペース：12席、1名個室：3部屋（予約制）,可能,https://coworking-search.jp/space/2890/
,港区,芝５丁目,-,東京都港区芝5-36-4札の辻スクエア9階,35.6451139,139.7446169,港区立産業振興センター,100席,可能,https://coworking-search.jp/space/2527/
,港区,芝大門１丁目,-,東京都港区芝大門1-6-6芝大門ヤマトビル3f,35.6577638,139.754167,いいオフィス浜松町 by wedo,30席,可能,https://coworking-search.jp/space/2071/
,港区,西麻布３丁目,-,東京都港区西麻布3-3-1長井ビル3f,35.6582205,139.7272623,KAKUREGA,-,不可,https://coworking-search.jp/space/1562/
,港区,六本木７丁目,六本木,東京都港区六本木7-15-7新六本木ビル5〜9f(受付9f),35.6630515,139.7310771,SENQ 六本木,全70席,可能,https://coworking-search.jp/space/2026/
,港区,北青山３丁目,-,"東京都港区北青山3-5-6青朋ビル本館2f,3f",35.6673358,139.7138514,PORTAL POINT AOYAMA,-,可能,https://coworking-search.jp/space/1978/
,港区,六本木２丁目,六本木,東京都港区六本木2-2-6福吉町ビル6f,35.6674762,139.738932,katanaオフィス六本木,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1556/
,港区,南青山２丁目,-,東京都港区南青山2-24-24青山タワービル14階,35.6702275,139.7181198,goodoffice 青山,オープン席：23席,不可,https://coworking-search.jp/space/2763/
,港区,南青山２丁目,-,東京都港区南青山2-11-17第一法規本社ビル3f,35.6715461,139.7215543,SENQ 青山並木通り,54席,可能,https://coworking-search.jp/space/2687/
,港区,港南１丁目,-,東京都港区港南1-8-15wビル2階,35.6303343,139.7441098,リブポート 品川,112席,可能,https://coworking-search.jp/space/2055/
,港区,東麻布１丁目,-,東京都港区東麻布1-7-3第二渡邊ビル7f,35.657713,139.7435489,01 Garage,-,可能,https://coworking-search.jp/space/1776/
,港区,芝５丁目,-,東京都港区芝5-20-11朝倉ビル4階,35.647451,139.7475505,いいオフィス田町,1名半個室：7部屋、1名個室：3部屋、2名個室：1部屋,可能,https://coworking-search.jp/space/2887/
,港区,北青山２丁目,-,東京都港区北青山2-7-13プラセオ青山ビル3階,35.6707563,139.7180024,青山アラマンダワークコート,フリースペース：95席,可能,https://coworking-search.jp/space/1544/
,港区,南青山３丁目,-,東京都港区南青山3-1-5ラ･クラースビル5f,35.6684896,139.7165467,スタイル南青山,-,可能,https://coworking-search.jp/space/1197/
,港区,南青山３丁目,-,東京都港区南青山3-1-30エイベックスビル2f,35.6675778,139.7156315,CREATIVE BASE avex EYE,約100席,可能,https://coworking-search.jp/space/1861/
,港区,赤坂３丁目,赤坂,東京都港区赤坂3-21-3牧野ビル2f,35.6770493,139.7358429,匠ソホラ赤坂,-,不可,https://coworking-search.jp/space/1572/
,港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1城山トラストタワー27f,35.6646397,139.7430889,サーブコープ 城山トラストタワー,-,可能,https://coworking-search.jp/space/2638/
,港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-18-21第一日比谷ビル4〜7f,35.6686878,139.7552853,THE HUB 新橋,-,可能,https://coworking-search.jp/space/185/
,港区,高輪１丁目,-,東京都港区高輪1-26-22,35.6371506,139.7328733,つなぐラボ高輪,-,可能,https://coworking-search.jp/space/1940/
,港区,六本木３丁目,六本木,東京都港区六本木3-4-33マルマン六本木ビル3f,35.6648534,139.7361198,六本木ビジネスセンター,-,可能,https://coworking-search.jp/space/191/
,港区,六本木６丁目,六本木,東京都港区六本木6-10-1六本木ヒルズ森タワー49f,35.6604621,139.7292786,六本木ヒルズライブラリー,［ワークスペース］202席　［ライブラリーカフェ］114席,不可,https://coworking-search.jp/space/1553/
,港区,芝５丁目,-,東京都港区芝5-20-11朝倉ビル4階,35.647451,139.7475505,いいオフィス田町,1名半個室：7部屋、1名個室：3部屋、2名個室：1部屋,可能,https://coworking-search.jp/space/2887/
,港区,赤坂９丁目,六本木,東京都港区赤坂9-2-13,35.6680191,139.7321122,ninetytwo13,-,可能,https://coworking-search.jp/space/1530/
,港区,南麻布２丁目,-,東京都港区南麻布2-15-5,35.6466337,139.7343378,いいオフィス南麻布,フリースペース：12席、1名個室：3部屋（予約制）,可能,https://coworking-search.jp/space/2890/
,港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋2-4-3プロス西新橋ビル6･7f,35.6673654,139.752507,THE HUB 新橋 west,-,可能,https://coworking-search.jp/space/187/
,港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-6-3ザロイヤルパークホテルアイコニック東京汐留24f,35.6642408,139.7605355,BIZcomfort ザ ロイヤルパークホテル アイコニック 東京汐留,80席,可能,https://coworking-search.jp/space/2694/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-16-1ニュー新橋ビル9f,35.6662082,139.757524,LiFEREE WORK 新橋,28席,可能,https://coworking-search.jp/space/1974/
,港区,東麻布１丁目,-,東京都港区東麻布1-7-3第二渡邊ビル7f,35.657713,139.7435489,01 Garage,-,可能,https://coworking-search.jp/space/1776/
,港区,高輪２丁目,-,東京都港区高輪2-16-4,35.6400216,139.7393525,STOCK 品川,-,可能,https://coworking-search.jp/space/1500/
,港区,西麻布１丁目,-,東京都港区西麻布1-8-3,35.6608674999999,139.7255073,VXL 六本木,-,不可,https://coworking-search.jp/space/1563/
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-9-25新東洋赤坂ビル5階,35.675594,139.732956,キッズルーム併設のコワーキングスペース「Hatch Cowork+KIDs」,-,可能,https://coworking-search.jp/space/1393/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-5-2,35.6678253,139.7561904,goodoffice 新橋,オープン席：28席　ブース席（契約者のみ）：3席,可能,https://coworking-search.jp/space/2757/
,港区,麻布十番２丁目,-,東京都港区麻布十番2-20-7麻布10-髙木ビル8f/9f,35.6548433,139.7366862,BIRTH 麻布十番,-,可能,https://coworking-search.jp/space/2103/
,港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-16-8レックスビル,35.6620512,139.7524045,KIZASU@Office 新橋,-,可能,https://coworking-search.jp/space/1494/
,港区,高輪３丁目,-,東京都港区高輪3-23-17品川センタービルディング4f,35.6305499,139.7372177,ジュークシナガワ,-,可能,https://coworking-search.jp/space/1627/
,港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-1-19,35.6660417,139.760401,goodoffice 汐留,オープン席：15席　ソロワークブース：16席,不可,https://coworking-search.jp/space/2755/
,港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-10-10東新橋ビル2f,35.6611898,139.7562236,katanaオフィス汐留,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1555/
,港区,赤阪４丁目,-,東京都港区赤阪4-2-3ディライトビル2階~5階,35.6760124,139.7356545,赤坂コークス,-,可能,https://coworking-search.jp/space/1564/
,港区,北青山２丁目,-,東京都港区北青山2-7-13プラセオ青山ビル3階,35.6707563,139.7180024,青山アラマンダワークコート,フリースペース：95席,可能,https://coworking-search.jp/space/1544/
,港区,海岸,-,東京都港区海岸1-4-22snビル6.8.9.10階,35.6546215,139.7597654,WEIN挑戦者STUDIO,121席,可能,https://coworking-search.jp/space/2384/
,港区,北青山３丁目,-,東京都港区北青山3-6-7青山パラシオタワー11f,35.6653615,139.7113009,サーブコープ 青山パラシオタワー,-,可能,https://coworking-search.jp/space/2640/
,港区,芝浦１丁目,-,東京都港区芝浦1-9-7おもだかビル4f,35.6481293999999,139.7535119,田町ビジネスセンター,-,可能,https://coworking-search.jp/space/190/
,港区,南青山１丁目,-,東京都港区南青山1-2-6ラティス青山スクエア2f,35.6721316,139.7254075,SENQ 青山,ラウンジ：12席　ワークプレイス：20席　オープンエアオフィス：24席,可能,https://coworking-search.jp/space/956/
,港区,芝５丁目,-,東京都港区芝5-36-4札の辻スクエア9階,35.6451139,139.7446169,港区立産業振興センター,100席,可能,https://coworking-search.jp/space/2527/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-20-15新橋駅前ビル1号館4階,35.6662277,139.7595483,フィルポート新橋,フリースペース：約20席,可能,https://coworking-search.jp/space/797/
,港区,麻布十番２丁目,-,東京都港区麻布十番2-20-7麻布10-髙木ビル8f/9f,35.6548433,139.7366862,BIRTH 麻布十番,-,可能,https://coworking-search.jp/space/2103/
,港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1城山トラストタワー4階,35.6646397,139.7430889,Cozy Works 神谷町,100席,可能,https://coworking-search.jp/space/2647/
,港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋2-4-3プロス西新橋ビル6･7f,35.6673654,139.752507,THE HUB 新橋 west,-,可能,https://coworking-search.jp/space/187/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-5-2,35.6678253,139.7561904,goodoffice 新橋,オープン席：28席　ブース席（契約者のみ）：3席,可能,https://coworking-search.jp/space/2757/
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-8-19赤坂フロントタウン3階,35.6762048,139.7338325,赤坂アントレサロン,フリーデスク：27席／個室：1部屋,可能,https://coworking-search.jp/space/2965/
,港区,芝浦１丁目,-,東京都港区芝浦1-13-16森永芝浦ビル2階,35.6465144,139.7528536,コワーキングスペース MORINAGA Village,84席,可能,https://coworking-search.jp/space/1384/
,港区,芝５丁目,-,東京都港区芝5-36-4札の辻スクエア9階,35.6451139,139.7446169,港区立産業振興センター,100席,可能,https://coworking-search.jp/space/2527/
,港区,南青山１丁目,-,東京都港区南青山1-2-6ラティス青山スクエア2f,35.6721316,139.7254075,SENQ 青山,ラウンジ：12席　ワークプレイス：20席　オープンエアオフィス：24席,可能,https://coworking-search.jp/space/956/
,港区,南青山５丁目,-,東京都港区南青山5-11-24グレイセス2f,35.6622042,139.7116493,クリエイター向けコワーキングスペース「PROP」,-,可能,https://coworking-search.jp/space/1571/
,港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-7-3昭和アステック1号館1階,35.661633,139.7568306,THE HUB 汐留,10席,可能,https://coworking-search.jp/space/2944/
,港区,赤阪４丁目,-,東京都港区赤阪4-2-3ディライトビル2階~5階,35.6760124,139.7356545,赤坂コークス,-,可能,https://coworking-search.jp/space/1564/
,港区,芝５丁目,-,東京都港区芝5-32-12シャーメゾンステージ田町3〜7f,35.6472047,139.7472973,THE HUB 田町,-,可能,https://coworking-search.jp/space/2307/
,港区,芝５丁目,-,東京都港区芝5-20-11朝倉ビル4階,35.647451,139.7475505,いいオフィス田町,1名半個室：7部屋、1名個室：3部屋、2名個室：1部屋,可能,https://coworking-search.jp/space/2887/
,港区,北青山３丁目,-,東京都港区北青山3-6-7青山パラシオタワー11f,35.6653615,139.7113009,サーブコープ 青山パラシオタワー,-,可能,https://coworking-search.jp/space/2640/
,港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-10-10東新橋ビル2f,35.6611898,139.7562236,katanaオフィス汐留,［クラウドオフィス］16席,可能,https://coworking-search.jp/space/1555/
,港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1城山トラストタワー4f,35.6646397,139.7430889,コワーキングスペース「docks」 虎ノ門,-,可能,https://coworking-search.jp/space/1567/
,港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1城山トラストタワー27f,35.6646397,139.7430889,サーブコープ 城山トラストタワー,-,可能,https://coworking-search.jp/space/2638/
,港区,南青山３丁目,-,東京都港区南青山3-1-30エイベックスビル2f,35.6675778,139.7156315,CREATIVE BASE avex EYE,約100席,可能,https://coworking-search.jp/space/1861/
,港区,南青山３丁目,-,東京都港区南青山3-13commune2nd,35.6656707,139.7133344,みどり荘　表参道,-,不可,https://coworking-search.jp/space/1170/
,港区,西新橋１丁目,虎ノ門広域,東京都港区西新橋1-17-6高嶋ビル4階,35.667538,139.753895,TeaTree Studio 新橋,-,可能,https://coworking-search.jp/space/1125/
,港区,港南２丁目,-,東京都港区港南2-16-1品川イーストワンタワー3f,35.6280724,139.7407397,NewWork 品川,34席,不可,https://coworking-search.jp/space/1367/
,港区,赤坂３丁目,赤坂,東京都港区赤坂3-19-1東京農村4f.rootoffice,35.6760303,139.7364453,Root Office 赤坂,-,可能,https://coworking-search.jp/space/1517/
,港区,高輪２丁目,-,東京都港区高輪2-21-36プロスパラス高輪501,35.6355994,139.7389075,ivyCafe NEIGHBOR&WORK 高輪,フリーデスク：4席　固定デスク：4席　L字型デスク：2席,可能,https://coworking-search.jp/space/2285/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-20-15新橋駅前ビル1号館6階,35.6662277,139.7595483,ビステーション新橋,34席,可能,https://coworking-search.jp/space/706/
,港区,麻布十番１丁目,-,東京都港区麻布十番1-5-10アトラスビル4〜6f,35.6567471,139.7335202,AZABU HILLSIDE,-,可能,https://coworking-search.jp/space/183/
,港区,芝浦１丁目,-,東京都港区芝浦1-13-10第3東運ビル8階,35.6463041,139.7532823,co-ba Re-SOHKO 田町,-,可能,https://coworking-search.jp/space/1428/
,港区,芝５丁目,-,"東京都港区芝5-16-14三田ノックスビル3f,4f",35.648594,139.7458134,BIZcomfort 田町,46席,可能,https://coworking-search.jp/space/1891/
,港区,東麻布１丁目,-,東京都港区東麻布1-7-3第二渡邊ビル7f,35.657713,139.7435489,01 Garage,-,可能,https://coworking-search.jp/space/1776/
,港区,港南１丁目,-,東京都港区港南1-8-15wビル2階,35.6303343,139.7441098,リブポート 品川,112席,可能,https://coworking-search.jp/space/2055/
,港区,白金台３丁目,-,東京都港区白金台3-18-13f,35.635117,139.7207242,クリエイターズパイプライン,-,不可,https://coworking-search.jp/space/1566/
,渋谷区,千駄ケ谷５丁目,-,"東京都渋谷区千駄ケ谷5-27-3やまとビル1f,8f",35.6867799,139.7028897,"リージャス新宿南口ビジネスセンター
",-,可能,https://coworking-search.jp/space/53/
,渋谷区,代々木２丁目,-,東京都渋谷区代々木2-14-1新宿松本ビル6f,35.6868596,139.6967167,勉強カフェ　新宿スタジオ,20席,不可,https://coworking-search.jp/space/1584/
,渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-20-6第21荒井ビル4f,35.6438916,139.7102448,"リージャス恵比寿南ビジネスセンター
",-,可能,https://coworking-search.jp/space/44/
,渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-19-15宮益坂ビルディング1f,35.6595962,139.703762,"HAKADORU渋谷宮益坂店
",オープンスペース：55席,不可,https://coworking-search.jp/space/3039/
,渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-12-2,35.660247,139.7034628,"クロスオフィス渋谷
",約70席,可能,https://coworking-search.jp/space/2280/
,渋谷区,南平台町,-,東京都渋谷区南平台町16-28daiwa渋谷スクエア渋谷6f,35.6548225,139.6950484,"リージャス渋谷スクエアビジネスセンター
",-,可能,https://coworking-search.jp/space/46/
,渋谷区,神南１丁目,-,東京都渋谷区神南1-23-14リージャス渋谷公園通りビル1f~6f,35.6602835,139.7010095,"リージャス渋谷公園通りビジネスセンター
",-,可能,https://coworking-search.jp/space/2821/
,渋谷区,代官山町,-,東京都渋谷区代官山町8-7daiwa代官山ビル1f~6f,35.6519479,139.7046549,"リージャススクエア代官山ビジネスセンター
",-,可能,https://coworking-search.jp/space/2784/
,渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-8-18k-1ビル3f,35.6478781,139.7099456,"THE HUB SOLO 恵比寿
",16,可能,https://coworking-search.jp/space/2870/
,渋谷区,神宮前６丁目,-,"東京都渋谷区神宮前6-28-9東武ビル3f,5f,6f",35.666904,139.7039593,"リージャス原宿ビジネスセンター
",-,可能,https://coworking-search.jp/space/48/
